review_id,review_title,avg_rating,rating,review_text,Type_Of_Traveler,Stayed_Period,Reservation ID,Guest ID,Room Number,Hotel ID
129,Marvellous stay !,9.7,10,"No complaints! I’ll stay here again !,

Felt as if I was back home. Never seen such empathetic service in any hotel. God bless the family running this place.....may it get more & more visitors",Solo traveller,Stayed 3 nights,1130,230,44,129
130,Good,7.9,7.1,"The bed and pillows,

Pleasantly surprised as the surrounding area is very working class and drab.",Couple,Stayed 1 night,1131,231,68,130
131,Perfect location,8.2,10,"Amazing location-literally right in the centre and overlooking lovely back streets of the lovely Durbuy. 
Christine was super helpful and kind.",Family with young children,Stayed 1 night,1132,232,17,131
132,Exceptional,8.8,10,There are no comments available for this review,Couple,Stayed 2 nights,1133,233,78,132
133,Stylish but high maintenance.,9.2,7.1,"Unfortunately style impacted on practical use such as bathroom and no windows. Communication was not proactive by host.,

Great location. Large apartment. Very stylish.",Couple,Stayed 3 nights,1134,234,36,133
134,convenient location with good access to relevant sites; relaxing stqy,8.5,8,"nothing worth writing about - not much to critique,

quiet room, satisfying breakfast with a reasonable choice of food and drinks, excellent wifi, good coffee making facilities in room",Solo traveller,Stayed 3 nights,1135,235,19,134
135,"Cozy room, comfy bed, nice friendly and helpful staff, near the station. And quite covid-safe.",8.5,9,Covid-preparedness was very good. Frozen meals for dinner is a very good idea when restaurants are getting closed.,Solo traveller,Stayed 1 night,1136,236,1,135
136,"If you just sleep over, without Wi-Fi, without making tea or coffee, it is tolerable for this money.",7.7,5,"Room on the top floor, there was no Wi-Fi, the mattress is very soft, the body collapses like a hammock. Noise outside the window and mosquitoes at night. Couldn't sleep.  The room has no refrigerator or at least a kettle.,

The only thing is the reception of a friendly young girl who helped with the search for some information.",Solo traveller,Stayed 2 nights,1137,237,96,136
137,Excellent service,7.8,9.5,"Pool could be better cleaned,

Excellent service, friendly receptionist, exceptionally good variety breakfast, close to everything in city centre, i.e., shopping, beach, restaurants, pleasant pool",Family with young children,Stayed 2 nights,1138,238,50,137
138,Exceptional,9.5,10,There are no comments available for this review,Solo traveller,Stayed 1 night,1139,239,17,138
139,"It was a very cozy stay. The hotel was at the center of winter market, it was awesome",8.4,8,"The hotel was very child friendly. Staff gave our kids little toys and they were very happy.  The room was cozy and we all liked it. Breakfast was very good, everyone ate something they like. While we are eating kids could play at the playing area. Thanks for everything",Family with young children,Stayed 1 night,1140,240,1,139
140,Exceptional,9.1,9.6,"Personable, helpful hosts, easy check-in, great breakfast, newer plumbing fixtures (modern and easy to use), cool decor, great selection of books on Brussels to browse, quiet street near the Cinquantenaire Park and EU area.",Standard Double Room,Submitted via mobile,1141,241,77,140
141,Superb,9.7,9.2,Super cosy and clean!,Solo traveller,Stayed 1 night,1142,242,23,141
142,Rather uncomfortable.,7.9,2,"We knew there was no breakfast, but they could have made a little effort providing a kettle and two cups for some instant coffee in the morning. They changed the sheets only once in the week. Towels were changed every day, but some were really old and thin. Plastic glasses were provided only twice. The shower floor was terribly slippery and slopy. Pillows were awful, my neck is still complaining. And last but not least, we had to pay as we arrived, in advance, the very first evening.,

The wifi conexión and the air-co.",Couple,Stayed 7 nights,1143,243,86,142
143,Very good,8.2,8.3,It is an old house but the location is excellent. Perfect for a short stay.,Family with young children,Stayed 1 night,1144,244,32,143
144,Amazing apartment ! I sincerely recommend ! The owner is very helpful,8.8,10,There are no comments available for this review,Couple,Stayed 1 night,1145,245,83,144
145,comfortable,9.2,9.6,"Very nice and modern flat with all comforts. Open space but with the right privacy between the rooms, it's ideal for friends or couple.  Very clean. The position is convenient, near the wonderful Horta's museum and houses. Well connected with the city centre. In few words really comfortable!",Group,Stayed 4 nights,1146,246,28,145
146,Exceptional,8.5,10,It was my boyfriend’s birthday and we were given a complimentary room upgrade .,Couple,Stayed 1 night,1147,247,29,146
147,Exceptional,8.5,10,"I really appreciated the different dinner alternatives once got to the hotel. It was not supposed to be but in this covid time, they set up a small food court.",Solo traveller,Stayed 1 night,1148,248,66,147
148,Stay away from it!,7.7,3,"As a frequent traveler, it was by far the worst experience I’ve ever had with booking.com. The room was cold in late December and although my booking included heater, the owner refused to turn it on and told me I could change my reservation if I was cold! She also tried to stopped me to use the bathroom on my checkout saying that she had already cleaned it! Apart from the disrespectful behavior of the owner, the shared toilet was so dirty. The WiFi was poor and not work at second floor. I had to walk many steps down (these steps were also another issue!) to get some poor signal. It is not value for money at all. I honestly believe such an awful property should never be listed in booking.com.,

The room was clean and beds were comfortable",Solo traveller,Stayed 3 nights,1149,249,58,148
149,Poor,7.8,3.8,"It wasn’t clean, there was mold, rust and generally in need of repairs & deep-cleaning.",People with friends,Stayed 1 night,1150,250,86,149
150,Exceptional,9.5,10,There are no comments available for this review,Group,Stayed 3 nights,1151,251,68,150
151,Prefect spot to stay.,8.4,9.6,"Only small complaint was the pillows on the bed, one very flat, one very high, just needed something more in the middle ground.,

Location is perfect for everything you want to see and do in Ghent, the staff were brilliant as well.",Couple,Stayed 2 nights,1152,252,54,151
152,As good as always.,9.1,10,"Less strairs!,

3rd or 4th visit, just right for my purposes.",Solo traveller,Stayed 1 night,1153,253,95,152
153,Nice stay and very friendly staff.,9.7,9.6,There are no comments available for this review,Couple,Stayed 1 night,1154,254,17,153
154,Passable,7.9,5,"Air conditioner varely working. Noisy Place. Could not sleep very well. Many details in the room. The lady in the reception outstandings. She makes de difference. ,

The hotel staff",Couple,Stayed 2 nights,1155,255,60,154
155,Home,8.2,10,"Friendly hosts, comfortable stay, amazing location",Couple,Stayed 1 night,1156,256,16,155
156,Good,8.8,7,There are no comments available for this review,Couple,Stayed 1 night,1157,257,67,156
157,Exceptional,9.2,10,There are no comments available for this review,Couple,Stayed 2 nights,1158,258,10,157
158,Good,8.5,7,The toilet door was just a thin glass without any isolation. My boyfriend and I could not use the toilet because of that reason (hope you can understand what I mean). We had to use a toilet outside of the hotel.,Couple,Stayed 1 night,1159,259,72,158
159,Super nice stay in Gent,8.5,10,"Super friendly hotel, very good breakfast, nice and clean rooms, amazing bathroom. Would definitely recommend!",Couple,Stayed 1 night,1160,260,37,159
160,Disappointing,7.7,4.2,"The bath tab was super dirty. SO I CLEANED UP!!,

I liked the landscape at night. Can oversee the atomium far away.",Solo traveller,Stayed 3 nights,1161,261,36,160
161,Very disappointing,7.8,5.8,"Hotel,

Breakfast",Solo traveller,Stayed 3 nights,1162,262,34,161
162,Exceptional,9.5,10,There are no comments available for this review,Family with young children,Stayed 1 night,1163,263,62,162
163,Unbeatable location!,8.4,8,"Beds were a little hard and the pull out sofa bed was not comfortable at all. However, the amenities in the room were adequate and fine for a short stay.,

Perfect location in the heart of Ghent. Food options abundant immediately surrounding to make up for a rather pricey breakfast option. Super fun lobby with a foosball table and interactive video gaming system.",Family with young children,Stayed 2 nights,1164,264,16,163
164,Exceptional,9.1,10,"It is perfectly located, near to European institutions. The owners are really nice, friendly and helpful. Breakfast is amazing, better than 5 stars hotels. The room in well equipped, new and clean and the bathroom has a lot of space, big shower. Definitively the best option in Brussels.",Solo traveller,Stayed 1 night,1165,265,43,164
165,Exceptional,9.7,10,There are no comments available for this review,Family with young children,Stayed 1 night,1166,266,57,165
166,only for a night stop,7.9,6,"The entrance to the parking is extremely narrow; I had some problems to avoid scratching the car. Personally I needed some guidance to go straight. So, not suitable for big cars.,

Normal size room, clean, quiet (as on the back of the property). Eager to help receptionist, she explained calmly all the issues. The access to the room and main entrance is done with a code, should keep it with you if not memorize it.",Couple,Stayed 1 night,1167,267,96,166
167,Very good,8.2,8.3,There are no comments available for this review,Couple,Stayed 1 night,1168,268,26,167
